nid,exclude,study_id,author,text_description,first_dose_only,source,location_id,location_id2,location_name,location_name2,interval between doses,vac_before_booster,vaccine_developer,vaccine_candidate,vaccine_type,variant,variant_b1351,symptom_severity,symptom_severity_description,severity,IHME_symptom_classification,severe_vs_all,severe,moderate,mild,asymptomatic,sex_id,age_start,age_end,age_mean,over_65,is_main_analysis,is_sub_analysis,sample_size,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,Period reported in the study,events_vaccine,events_control,ss_vaccine,ss_control,hiv_flag,obesity_flag,comorbidity_flag,ethnicity_flag,race_flag,dose_flag,high_risk_flag,infectious_flag,notes,extractor_id
,1,503,Chemaitelly H,"medrxiv - Qatar - January 1, 2021 to August 15, 2021. Supplementary Table 3",0,https://www.medrxiv.org/content/10.1101/2021.08.25.21262584v1.full.pdf,151,151,Qatar,Qatar Delta,,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Classification of COVID-19 case severity (acute-care hospitalizations), criticality (ICU hospitalizations), and fatality followed World Health Organization (WHO) guidelines",,Severe,,1,0,0,0,3,20,70,,0,,,108,0.999,0.743,0.999,0,0,,5,9,5-9 weeks after the second dose,,,,,0,0,0,0,0,1,0,1,"Age start <20. Age end 70+years. To ensure that vaccine effectiveness estimates were not biased by epidemic phase, the gradual roll-out of vaccination during the study, or other confounders, a sensitivity analysis was conducted by adjusting for prior infection and matching factors in logistic regression, that is, by sex, age, nationality, reason for PCR testing, and calendar week of PCR test. ‡Cases and controls were matched one-to-one by sex, 10-year age group, nationality, reason for PCR testing, and calendar week of PCR test.",cstein87
,1,503,Chemaitelly H,"medrxiv - Qatar - January 1, 2021 to August 15, 2021. Supplementary Table 3",0,https://www.medrxiv.org/content/10.1101/2021.08.25.21262584v1.full.pdf,151,151,Qatar,Qatar Delta,,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Classification of COVID-19 case severity (acute-care hospitalizations), criticality (ICU hospitalizations), and fatality followed World Health Organization (WHO) guidelines",,Severe,,1,0,0,0,3,20,70,,0,,,100,0.816,0,0.996,0,0,,10,14,10-14 weeks after the second dose,,,,,0,0,0,0,0,1,0,1,"Age start <20. Age end 70+years. To ensure that vaccine effectiveness estimates were not biased by epidemic phase, the gradual roll-out of vaccination during the study, or other confounders, a sensitivity analysis was conducted by adjusting for prior infection and matching factors in logistic regression, that is, by sex, age, nationality, reason for PCR testing, and calendar week of PCR test. ‡Cases and controls were matched one-to-one by sex, 10-year age group, nationality, reason for PCR testing, and calendar week of PCR test.",cstein87
,1,503,Chemaitelly H,"medrxiv - Qatar - January 1, 2021 to August 15, 2021. Supplementary Table 3",0,https://www.medrxiv.org/content/10.1101/2021.08.25.21262584v1.full.pdf,151,151,Qatar,Qatar Delta,,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Classification of COVID-19 case severity (acute-care hospitalizations), criticality (ICU hospitalizations), and fatality followed World Health Organization (WHO) guidelines",,Severe,,1,0,0,0,3,20,70,,0,,,100,0.999,0,0.999,0,0,,15,19,15-19 weeks after the second dose,,,,,0,0,0,0,0,1,0,1,"Age start <20. Age end 70+years. To ensure that vaccine effectiveness estimates were not biased by epidemic phase, the gradual roll-out of vaccination during the study, or other confounders, a sensitivity analysis was conducted by adjusting for prior infection and matching factors in logistic regression, that is, by sex, age, nationality, reason for PCR testing, and calendar week of PCR test. ‡Cases and controls were matched one-to-one by sex, 10-year age group, nationality, reason for PCR testing, and calendar week of PCR test.",cstein87
,1,503,Chemaitelly H,"medrxiv - Qatar - January 1, 2021 to August 15, 2021. Supplementary Table 3",0,https://www.medrxiv.org/content/10.1101/2021.08.25.21262584v1.full.pdf,151,151,Qatar,Qatar Delta,,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Classification of COVID-19 case severity (acute-care hospitalizations), criticality (ICU hospitalizations), and fatality followed World Health Organization (WHO) guidelines",,Severe,,1,0,0,0,3,20,70,,0,,,102,0.816,0,0.996,0,0,,20,24,20-24 weeks after the second dose,,,,,0,0,0,0,0,1,0,1,"Age start <20. Age end 70+years. To ensure that vaccine effectiveness estimates were not biased by epidemic phase, the gradual roll-out of vaccination during the study, or other confounders, a sensitivity analysis was conducted by adjusting for prior infection and matching factors in logistic regression, that is, by sex, age, nationality, reason for PCR testing, and calendar week of PCR test. ‡Cases and controls were matched one-to-one by sex, 10-year age group, nationality, reason for PCR testing, and calendar week of PCR test.",cstein87
,1,503,Chemaitelly H,"medrxiv - Qatar - January 1, 2021 to August 15, 2021. Supplementary Table 3",0,https://www.medrxiv.org/content/10.1101/2021.08.25.21262584v1.full.pdf,151,151,Qatar,Qatar Delta,,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Classification of COVID-19 case severity (acute-care hospitalizations), criticality (ICU hospitalizations), and fatality followed World Health Organization (WHO) guidelines",,Severe,,1,0,0,0,3,20,70,,0,,,106,0.679,0,0.994,0,0,,25,29,?25 weeks after the second dose,,,,,0,0,0,0,0,1,0,1,"Age start <20. Age end 70+years. To ensure that vaccine effectiveness estimates were not biased by epidemic phase, the gradual roll-out of vaccination during the study, or other confounders, a sensitivity analysis was conducted by adjusting for prior infection and matching factors in logistic regression, that is, by sex, age, nationality, reason for PCR testing, and calendar week of PCR test. ‡Cases and controls were matched one-to-one by sex, 10-year age group, nationality, reason for PCR testing, and calendar week of PCR test.",cstein87
,1,504,Andrews N,PHE - AstraZeneca Vaxzevria,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/526279031?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F338928724%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%253Fp_p_id%253Dcom_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_mvcRenderCommandName%253D%25252Fdocument_library%25252Fview,95,95,United Kingdom,UK Delta,1,,AstraZeneca,ChAdOx1,Adenovirus,B.1.617.2,,"Mild, Moderate + severe",PCR-confirmed symptomatic disease,symptomatic,"Mild, Moderate + Severe",,0,1,1,1,3,16,65,,0,,,,0.627,0.617,0.638,0,0,,1,1,week 1,,,,,0,0,0,0,0,0,0,0,"Age: 16+. Age end: 65+. Vaccine effectiveness was adjusted in logistic regression models for age, sex, index of multiple deprivation, ethnic group, care home residence status (for analyses including adults aged >=65 years), geographic region, period (calendar week), health and social care worker status (for analyses with adults aged <65 years), and clinical risk group (only available for <65 year-olds) or a clinically extremely vulnerable group (any age). 13 For deaths, the period was modelled using a cubic spline due to smaller numbers.",cstein87
,1,504,Andrews N,PHE - AstraZeneca Vaxzevria,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/526279031?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F338928724%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%253Fp_p_id%253Dcom_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_mvcRenderCommandName%253D%25252Fdocument_library%25252Fview,95,95,United Kingdom,UK Delta,1,,AstraZeneca,ChAdOx1,Adenovirus,B.1.617.2,,"Mild, Moderate + severe",PCR-confirmed symptomatic disease,symptomatic,"Mild, Moderate + Severe",,0,1,1,1,3,16,65,,0,,,,0.667,0.663,0.67,0,0,,2,9,2 to 9 weeks,,,,,0,0,0,0,0,0,0,0,"Age: 16+. Age end: 65+. Vaccine effectiveness was adjusted in logistic regression models for age, sex, index of multiple deprivation, ethnic group, care home residence status (for analyses including adults aged >=65 years), geographic region, period (calendar week), health and social care worker status (for analyses with adults aged <65 years), and clinical risk group (only available for <65 year-olds) or a clinically extremely vulnerable group (any age). 13 For deaths, the period was modelled using a cubic spline due to smaller numbers.",cstein87
,1,504,Andrews N,PHE - AstraZeneca Vaxzevria,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/526279031?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F338928724%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%253Fp_p_id%253Dcom_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_mvcRenderCommandName%253D%25252Fdocument_library%25252Fview,95,95,United Kingdom,UK Delta,1,,AstraZeneca,ChAdOx1,Adenovirus,B.1.617.2,,"Mild, Moderate + severe",PCR-confirmed symptomatic disease,symptomatic,"Mild, Moderate + Severe",,0,1,1,1,3,16,65,,0,,,,0.593,0.588,0.599,0,0,,10,14,10 to 14 weeks,,,,,0,0,0,0,0,0,0,0,"Age: 16+. Age end: 65+. Vaccine effectiveness was adjusted in logistic regression models for age, sex, index of multiple deprivation, ethnic group, care home residence status (for analyses including adults aged >=65 years), geographic region, period (calendar week), health and social care worker status (for analyses with adults aged <65 years), and clinical risk group (only available for <65 year-olds) or a clinically extremely vulnerable group (any age). 13 For deaths, the period was modelled using a cubic spline due to smaller numbers.",cstein87
,1,504,Andrews N,PHE - AstraZeneca Vaxzevria,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/526279031?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F338928724%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%253Fp_p_id%253Dcom_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_mvcRenderCommandName%253D%25252Fdocument_library%25252Fview,95,95,United Kingdom,UK Delta,1,,AstraZeneca,ChAdOx1,Adenovirus,B.1.617.2,,"Mild, Moderate + severe",PCR-confirmed symptomatic disease,symptomatic,"Mild, Moderate + Severe",,0,1,1,1,3,16,65,,0,,,,0.526,0.517,0.535,0,0,,15,19,15 to 19 weeks,,,,,0,0,0,0,0,0,0,0,"Age: 16+. Age end: 65+. Vaccine effectiveness was adjusted in logistic regression models for age, sex, index of multiple deprivation, ethnic group, care home residence status (for analyses including adults aged >=65 years), geographic region, period (calendar week), health and social care worker status (for analyses with adults aged <65 years), and clinical risk group (only available for <65 year-olds) or a clinically extremely vulnerable group (any age). 13 For deaths, the period was modelled using a cubic spline due to smaller numbers.",cstein87
,1,504,Andrews N,PHE - AstraZeneca Vaxzevria,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/526279031?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F338928724%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%253Fp_p_id%253Dcom_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_mvcRenderCommandName%253D%25252Fdocument_library%25252Fview,95,95,United Kingdom,UK Delta,1,,AstraZeneca,ChAdOx1,Adenovirus,B.1.617.2,,"Mild, Moderate + severe",PCR-confirmed symptomatic disease,symptomatic,"Mild, Moderate + Severe",,0,1,1,1,3,16,65,,0,,,,0.473,0.45,0.496,0,0,,20,24,20+ weeks,,,,,0,0,0,0,0,0,0,0,"Age: 16+. Age end: 65+. Vaccine effectiveness was adjusted in logistic regression models for age, sex, index of multiple deprivation, ethnic group, care home residence status (for analyses including adults aged >=65 years), geographic region, period (calendar week), health and social care worker status (for analyses with adults aged <65 years), and clinical risk group (only available for <65 year-olds) or a clinically extremely vulnerable group (any age). 13 For deaths, the period was modelled using a cubic spline due to smaller numbers.",cstein87
,1,504,Andrews N,PHE - Pfizer-BioNTech Comirnaty,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/526279031?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F338928724%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%253Fp_p_id%253Dcom_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_mvcRenderCommandName%253D%25252Fdocument_library%25252Fview,95,95,United Kingdom,UK Delta,1,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",PCR-confirmed symptomatic disease,symptomatic,"Mild, Moderate + Severe",,0,1,1,1,3,16,65,,0,,,,0.924,0.921,0.927,0,0,,1,1,week 1,,,,,0,0,0,0,0,0,0,0,"Age: 16+. Age end: 65+. Vaccine effectiveness was adjusted in logistic regression models for age, sex, index of multiple deprivation, ethnic group, care home residence status (for analyses including adults aged >=65 years), geographic region, period (calendar week), health and social care worker status (for analyses with adults aged <65 years), and clinical risk group (only available for <65 year-olds) or a clinically extremely vulnerable group (any age). 13 For deaths, the period was modelled using a cubic spline due to smaller numbers.",cstein87
,1,504,Andrews N,PHE - Pfizer-BioNTech Comirnaty,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/526279031?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F338928724%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%253Fp_p_id%253Dcom_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_mvcRenderCommandName%253D%25252Fdocument_library%25252Fview,95,95,United Kingdom,UK Delta,1,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",PCR-confirmed symptomatic disease,symptomatic,"Mild, Moderate + Severe",,0,1,1,1,3,16,65,,0,,,,0.898,0.896,0.9,0,0,,2,9,2 to 9 weeks,,,,,0,0,0,0,0,0,0,0,"Age: 16+. Age end: 65+. Vaccine effectiveness was adjusted in logistic regression models for age, sex, index of multiple deprivation, ethnic group, care home residence status (for analyses including adults aged >=65 years), geographic region, period (calendar week), health and social care worker status (for analyses with adults aged <65 years), and clinical risk group (only available for <65 year-olds) or a clinically extremely vulnerable group (any age). 13 For deaths, the period was modelled using a cubic spline due to smaller numbers.",cstein87
,1,504,Andrews N,PHE - Pfizer-BioNTech Comirnaty,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/526279031?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F338928724%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%253Fp_p_id%253Dcom_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig%2526p_p_lifecycle%253D0%2526p_p_state%253Dnormal%2526p_p_mode%253Dview%2526_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_mvcRenderCommandName%253D%25252Fdocument_library%25252Fview,95,95,United Kingdom,UK Delta,1,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",PCR-confirmed symptomatic disease,symptomatic,"Mild, Moderate + Severe",,0,1,1,1,3,16,65,,0,,,,0.803,0.799,0.806,0,0,,10,14,10 to 14 weeks,,,,,0,0,0,0,0,0,0,0,"Age: 16+. Age end: 65+. Vaccine effectiveness was adjusted in logistic regression models for age, sex, index of multiple deprivation, ethnic group, care home residence status (for analyses including adults aged >=65 years), geographic region, period (calendar week), health and social care worker status (for analyses with adults aged <65 years), and clinical risk group (only available for <65 year-olds) or a clinically extremely vulnerable group (any age). 13 For deaths, the period was modelled using a cubic spline due to smaller numbers.",cstein87
