study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,study_id2,e_mean
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,18,0.56,0.5,0.63,0,0,,14,17,symptomatic,15.5,15.5,1003&Singapore delta&B.1.617.2&symptomatic&12&18,0.46
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,18,0.53,0.05,0.78,0,0,,18,22,symptomatic,20,20,1003&Singapore delta&B.1.617.2&symptomatic&12&18,0.43
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,16,0.75,0.71,0.79,0,0,,13,21,infection,17,17,537&Israel delta&B.1.617.2&infection&12&16,0.65
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,16,0.586,0.526,0.64,0,0,,22,26,infection,24,24,537&Israel delta&B.1.617.2&infection&12&16,0.486
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,16,0.78,0.727,0.82,0,0,,13,21,symptomatic,17,17,537&Israel delta&B.1.617.2&symptomatic&12&16,0.68
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,16,0.646,0.57,0.703,0,0,,22,26,symptomatic,24,24,537&Israel delta&B.1.617.2&symptomatic&12&16,0.546
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,30,60,0.962,0.916,0.987,0,0,,0,3,infection,1.5,1.5,538&Czech delta&B.1.617.2&infection&30&60,0.862
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,30,60,0.902,0.815,0.957,0,0,,4,7,infection,5.5,5.5,538&Czech delta&B.1.617.2&infection&30&60,0.802
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,30,60,0.754,0.408,0.942,0,0,,8,13,infection,10.5,10.5,538&Czech delta&B.1.617.2&infection&30&60,0.654
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,30,60,0.65,0,0.966,0,0,,14,23,infection,18.5,18.5,538&Czech delta&B.1.617.2&infection&30&60,0.55
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.941,0.905,0.963,0,0,,2,8,infection,5,5,1004&US delta&B.1.617.2&infection&18&75,0.841
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.887,0.85,0.915,0,0,,9,12,infection,10.5,10.5,1004&US delta&B.1.617.2&infection&18&75,0.787
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.859,0.811,0.895,0,0,,13,17,infection,15,15,1004&US delta&B.1.617.2&infection&18&75,0.759
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.77,0.691,0.829,0,0,,18,21,infection,19.5,19.5,1004&US delta&B.1.617.2&infection&18&75,0.67
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.8,0.702,0.866,0,0,,22,25,infection,23.5,23.5,1004&US delta&B.1.617.2&infection&18&75,0.7
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,39,0.8,0.75,0.84,0,0,,6,13,infection,9.5,9.5,542&Israel delta&B.1.617.2&infection&16&39,0.7
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,39,0.77,0.74,0.8,0,0,,10,17,infection,13.5,13.5,542&Israel delta&B.1.617.2&infection&16&39,0.67
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,39,0.7,0.68,0.73,0,0,,14,19,infection,16.5,16.5,542&Israel delta&B.1.617.2&infection&16&39,0.6
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,39,0.66,0.63,0.68,0,0,,17,22,infection,19.5,19.5,542&Israel delta&B.1.617.2&infection&16&39,0.56
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,39,0.62,0.59,0.65,0,0,,19,24,infection,21.5,21.5,542&Israel delta&B.1.617.2&infection&16&39,0.52
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,39,0.52,0.48,0.57,0,0,,21,26,infection,23.5,23.5,542&Israel delta&B.1.617.2&infection&16&39,0.42
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,39,0.55,0.5,0.6,0,0,,23,28,infection,25.5,25.5,542&Israel delta&B.1.617.2&infection&16&39,0.45
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,40,59,0.83,0.75,0.88,0,0,,6,13,infection,9.5,9.5,542&Israel delta&B.1.617.2&infection&40&59,0.73
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,40,59,0.79,0.74,0.82,0,0,,10,17,infection,13.5,13.5,542&Israel delta&B.1.617.2&infection&40&59,0.69
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,40,59,0.73,0.7,0.77,0,0,,14,19,infection,16.5,16.5,542&Israel delta&B.1.617.2&infection&40&59,0.63
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,40,59,0.66,0.63,0.7,0,0,,17,22,infection,19.5,19.5,542&Israel delta&B.1.617.2&infection&40&59,0.56
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,40,59,0.63,0.59,0.66,0,0,,19,24,infection,21.5,21.5,542&Israel delta&B.1.617.2&infection&40&59,0.53
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,40,59,0.61,0.57,0.64,0,0,,21,26,infection,23.5,23.5,542&Israel delta&B.1.617.2&infection&40&59,0.51
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,40,59,0.57,0.53,0.61,0,0,,23,28,infection,25.5,25.5,542&Israel delta&B.1.617.2&infection&40&59,0.47
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,60,90,0.82,0.7,0.89,0,0,,6,13,infection,9.5,9.5,542&Israel delta&B.1.617.2&infection&60&90,0.72
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,60,90,0.81,0.73,0.86,0,0,,10,17,infection,13.5,13.5,542&Israel delta&B.1.617.2&infection&60&90,0.71
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,60,90,0.73,0.67,0.79,0,0,,14,19,infection,16.5,16.5,542&Israel delta&B.1.617.2&infection&60&90,0.63
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,60,90,0.74,0.68,0.79,0,0,,17,22,infection,19.5,19.5,542&Israel delta&B.1.617.2&infection&60&90,0.64
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,60,90,0.67,0.59,0.73,0,0,,19,24,infection,21.5,21.5,542&Israel delta&B.1.617.2&infection&60&90,0.57
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,60,90,0.63,0.58,0.67,0,0,,21,26,infection,23.5,23.5,542&Israel delta&B.1.617.2&infection&60&90,0.53
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,60,90,0.57,0.52,0.62,0,0,,23,28,infection,25.5,25.5,542&Israel delta&B.1.617.2&infection&60&90,0.47
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,B.1.617.2,severe,death,,40,59,0.98,0.94,0.99,0,0,,14,22,severe,18,18,542&Israel delta severe&B.1.617.2&death&40&59,0.88
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,B.1.617.2,severe,death,,40,59,0.96,0.93,0.98,0,0,,19,26,severe,22.5,22.5,542&Israel delta severe&B.1.617.2&death&40&59,0.86
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,B.1.617.2,severe,death,,40,59,0.93,0.86,0.97,0,0,,23,30,severe,26.5,26.5,542&Israel delta severe&B.1.617.2&death&40&59,0.83
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,B.1.617.2,severe,death,,60,90,0.92,0.87,0.95,0,0,,14,22,severe,18,18,542&Israel delta severe&B.1.617.2&death&60&90,0.82
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,B.1.617.2,severe,death,,60,90,0.88,0.84,0.91,0,0,,19,26,severe,22.5,22.5,542&Israel delta severe&B.1.617.2&death&60&90,0.78
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,B.1.617.2,severe,death,,60,90,0.85,0.81,0.88,0,0,,23,30,severe,26.5,26.5,542&Israel delta severe&B.1.617.2&death&60&90,0.75
543,Klein N,0,102,102,United States,US delta 12-15,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,15,0.92,0.89,0.94,0,0,,2,21,symptomatic,11.5,11.5,543&US delta 12-15&B.1.617.2&symptomatic&12&15,0.82
543,Klein N,0,102,102,United States,US delta 12-15,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,15,0.79,0.68,0.86,0,0,,22,32,symptomatic,27,27,543&US delta 12-15&B.1.617.2&symptomatic&12&15,0.69
543,Klein N,0,102,102,United States,US delta 16-17,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,16,17,0.85,0.81,0.89,0,0,,2,21,symptomatic,11.5,11.5,543&US delta 16-17&B.1.617.2&symptomatic&16&17,0.75
543,Klein N,0,102,102,United States,US delta 16-17,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,16,17,0.77,0.67,0.84,0,0,,22,32,symptomatic,27,27,543&US delta 16-17&B.1.617.2&symptomatic&16&17,0.67
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,70,115,0.9,0.778,0.96,0,0,,2,12,severe,7,7,545&Finland delta hosp&B.1.617.2&hosp&70&115,0.8
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,70,115,0.887,0.857,0.913,0,0,,13,25,severe,19,19,545&Finland delta hosp&B.1.617.2&hosp&70&115,0.787
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,70,115,0.787,0.713,0.842,0,0,,26,38,severe,32,32,545&Finland delta hosp&B.1.617.2&hosp&70&115,0.687
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,64,0.93,0.89,0.96,0,0,,0,2,symptomatic,1,1,1005&UK 5 delta&B.1.617.2&symptomatic&18&64,0.83
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,64,0.92,0.87,0.95,0,0,,3,4,symptomatic,3.5,3.5,1005&UK 5 delta&B.1.617.2&symptomatic&18&64,0.82
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,64,0.86,0.82,0.9,0,0,,5,8,symptomatic,6.5,6.5,1005&UK 5 delta&B.1.617.2&symptomatic&18&64,0.76
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,64,0.78,0.72,0.82,0,0,,9,12,symptomatic,10.5,10.5,1005&UK 5 delta&B.1.617.2&symptomatic&18&64,0.68
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,64,0.85,0.79,0.9,0,0,,0,2,infection,1,1,1005&UK 5 delta&B.1.617.2&infection&18&64,0.75
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,64,0.83,0.78,0.88,0,0,,3,4,infection,3.5,3.5,1005&UK 5 delta&B.1.617.2&infection&18&64,0.73
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,64,0.8,0.76,0.83,0,0,,5,8,infection,6.5,6.5,1005&UK 5 delta&B.1.617.2&infection&18&64,0.7
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,64,0.75,0.7,0.8,0,0,,9,12,infection,10.5,10.5,1005&UK 5 delta&B.1.617.2&infection&18&64,0.65
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,64,0.72,0.64,0.78,0,0,,0,2,symptomatic,1,1,1005&UK 5 delta&B.1.617.2&symptomatic&18&64,0.62
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,64,0.7,0.64,0.76,0,0,,3,4,symptomatic,3.5,3.5,1005&UK 5 delta&B.1.617.2&symptomatic&18&64,0.6
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,64,0.67,0.6,0.72,0,0,,5,8,symptomatic,6.5,6.5,1005&UK 5 delta&B.1.617.2&symptomatic&18&64,0.57
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,64,0.63,0.53,0.71,0,0,,9,12,symptomatic,10.5,10.5,1005&UK 5 delta&B.1.617.2&symptomatic&18&64,0.53
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,B.1.617.2,infection,infection,,18,64,0.68,0.61,0.73,0,0,,0,2,infection,1,1,1005&UK 5 delta&B.1.617.2&infection&18&64,0.58
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,B.1.617.2,infection,infection,,18,64,0.66,0.61,0.71,0,0,,3,4,infection,3.5,3.5,1005&UK 5 delta&B.1.617.2&infection&18&64,0.56
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,B.1.617.2,infection,infection,,18,64,0.64,0.58,0.69,0,0,,5,8,infection,6.5,6.5,1005&UK 5 delta&B.1.617.2&infection&18&64,0.54
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,B.1.617.2,infection,infection,,18,64,0.61,0.53,0.68,0,0,,9,12,infection,10.5,10.5,1005&UK 5 delta&B.1.617.2&infection&18&64,0.51
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,17,0.508,0.43,0.583,0,0,,0,1,infection,0.5,0.5,549&Norway Delta&B.1.617.2&infection&16&17,0.408
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,17,0.902,0.864,0.94,0,0,,2,4,infection,3,3,549&Norway Delta&B.1.617.2&infection&16&17,0.802
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,17,0.92,0.89,0.953,0,0,,5,8,infection,6.5,6.5,549&Norway Delta&B.1.617.2&infection&16&17,0.82
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,16,17,0.825,0.75,0.882,0,0,,9,14,infection,11.5,11.5,549&Norway Delta&B.1.617.2&infection&16&17,0.725
1006,Oliveira C,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.91,0.33,0.99,0,0,,1,4,infection,2.5,2.5,1006&US delta&B.1.617.2&infection&12&18,0.81
1006,Oliveira C,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.9,0.67,0.97,0,0,,5,8,infection,6.5,6.5,1006&US delta&B.1.617.2&infection&12&18,0.8
1006,Oliveira C,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.95,0.79,0.99,0,0,,9,12,infection,10.5,10.5,1006&US delta&B.1.617.2&infection&12&18,0.85
1006,Oliveira C,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.83,0.34,0.95,0,0,,13,17,infection,15,15,1006&US delta&B.1.617.2&infection&12&18,0.73
1007,Fowlkes A,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,15,0.87,0.49,0.97,0,0,,2,21,infection,11.5,11.5,1007&US delta&B.1.617.2&infection&12&15,0.77
1007,Fowlkes A,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,15,0.6,-0.35,0.88,0,0,,22,32,infection,27,27,1007&US delta&B.1.617.2&infection&12&15,0.5
1008,Price A,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,severe,severe,,12,18,0.93,0.89,0.95,0,0,,2,22,severe,12,12,1008&US delta&B.1.617.2&severe&12&18,0.83
1008,Price A,0,102,102,United States,US delta,"",Pfizer & BioNTech,B.1.617.2,severe,severe,,12,18,0.92,0.8,0.97,0,0,,23,44,severe,33.5,33.5,1008&US delta&B.1.617.2&severe&12&18,0.82
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,85,0.528,0.494,0.56,0,0,,0,1,infection,0.5,0.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.428
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,85,0.777,0.768,0.785,0,0,,2,9,infection,5.5,5.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.677
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,85,0.6,0.589,0.61,0,0,,10,17,infection,13.5,13.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.5
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,85,0.439,0.421,0.457,0,0,,18,25,infection,21.5,21.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.339
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,85,0.343,0.314,0.371,0,0,,26,33,infection,29.5,29.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.243
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,85,0.082,0.034,0.128,0,0,,34,42,infection,38,38,555&Norway 2 delta&B.1.617.2&infection&18&85,-0.018
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,B.1.617.2,infection,infection,,18,85,0.677,0.627,0.72,0,0,,0,1,infection,0.5,0.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.577
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,B.1.617.2,infection,infection,,18,85,0.866,0.856,0.876,0,0,,2,9,infection,5.5,5.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.766
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,B.1.617.2,infection,infection,,18,85,0.723,0.709,0.735,0,0,,10,17,infection,13.5,13.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.623
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,B.1.617.2,infection,infection,,18,85,0.552,0.524,0.579,0,0,,18,25,infection,21.5,21.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.452
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,B.1.617.2,infection,infection,,18,85,0.444,0.401,0.483,0,0,,26,33,infection,29.5,29.5,555&Norway 2 delta&B.1.617.2&infection&18&85,0.344
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,B.1.617.2,infection,infection,,18,85,0.286,0.096,0.436,0,0,,34,42,infection,38,38,555&Norway 2 delta&B.1.617.2&infection&18&85,0.186
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,85,0.975,0.956,0.986,0,0,,2,9,severe,5.5,5.5,555&Norway 2 delta&B.1.617.2&hosp&18&85,0.875
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,85,0.954,0.939,0.965,0,0,,10,17,severe,13.5,13.5,555&Norway 2 delta&B.1.617.2&hosp&18&85,0.854
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,85,0.875,0.848,0.897,0,0,,18,25,severe,21.5,21.5,555&Norway 2 delta&B.1.617.2&hosp&18&85,0.775
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,85,0.818,0.777,0.852,0,0,,26,33,severe,29.5,29.5,555&Norway 2 delta&B.1.617.2&hosp&18&85,0.718
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,85,0.639,0.543,0.715,0,0,,34,42,severe,38,38,555&Norway 2 delta&B.1.617.2&hosp&18&85,0.539
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,B.1.617.2,severe,hosp,,18,85,0.953,0.915,0.974,0,0,,18,25,severe,21.5,21.5,555&Norway 2 delta&B.1.617.2&hosp&18&85,0.853
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,B.1.617.2,severe,hosp,,18,85,0.911,0.849,0.948,0,0,,26,33,severe,29.5,29.5,555&Norway 2 delta&B.1.617.2&hosp&18&85,0.811
557,Buchan S,0,101,101,Canada,Canada adolescents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.97,0.94,0.99,0,0,,1,8,symptomatic,4.5,4.5,557&Canada adolescents delta&B.1.617.2&symptomatic&12&17,0.87
557,Buchan S,0,101,101,Canada,Canada adolescents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.96,0.94,0.97,0,0,,9,17,symptomatic,13,13,557&Canada adolescents delta&B.1.617.2&symptomatic&12&17,0.86
557,Buchan S,0,101,101,Canada,Canada adolescents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.94,0.92,0.95,0,0,,18,25,symptomatic,21.5,21.5,557&Canada adolescents delta&B.1.617.2&symptomatic&12&17,0.84
557,Buchan S,0,101,101,Canada,Canada adolescents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.9,0.79,0.95,0,0,,26,32,symptomatic,29,29,557&Canada adolescents delta&B.1.617.2&symptomatic&12&17,0.8
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,64,0.703,0.692,0.713,0,0,,2,17,infection,9.5,9.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.603
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,64,0.488,0.478,0.497,0,0,,18,25,infection,21.5,21.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.388
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,64,0.225,0.209,0.24,0,0,,26,34,infection,30,30,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.125
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,18,64,0.06,-0.023,0.034,0,0,,35,42,infection,38.5,38.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,-0.04
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,64,0.826,0.801,0.847,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.726
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,64,0.826,0.812,0.839,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.726
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,64,0.785,0.767,0.802,0,0,,26,34,severe,30,30,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.685
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,64,0.696,0.649,0.736,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.596
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,B.1.617.2,severe,death,,18,64,0.874,0.815,0.915,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.774
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,B.1.617.2,severe,death,,18,64,0.903,0.874,0.925,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.803
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,B.1.617.2,severe,death,,18,64,0.828,0.791,0.858,0,0,,26,34,severe,30,30,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.728
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,B.1.617.2,severe,death,,18,64,0.736,0.611,0.821,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.636
