super_region_id,region_id,national_id,location_id,lam_intercept,lam_trend,gprior_sd_intercept,gprior_sd_trend,age_scale,gamma_age,gamma_year,nugget,lam,lam_ridge,lam_uncertainty,anchor,kernel_year_short,kernel_year_const,kernel_year_linear,modify_recent_years
166.0,174.0,179,44857,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,44862,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,44860,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,44859,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,44855,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,60908,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,44856,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,94364,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,95069,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,179,44852,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,180,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,44793,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35629,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35631,1.0,,0.1,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35645,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35651,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35652,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,44794,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35630,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35635,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35637,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35644,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35655,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35656,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,44795,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35622,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35625,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35634,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35638,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35639,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35641,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35642,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35657,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,44796,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35646,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,44797,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35623,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35640,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35662,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,44798,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35624,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35632,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35633,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35643,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35650,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35654,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,44799,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35617,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35618,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35621,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35626,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35628,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35636,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35647,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35648,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35649,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35653,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35658,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35659,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35660,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35663,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,44800,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35619,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35620,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35627,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,180,35661,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,181,181,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,182,182,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,184,184,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,185,185,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,187,187,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,435,435,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,190,190,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,189,189,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,174.0,191,191,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,193,193,500.0,,1.0,1.0,0.1,8.0,100.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,197,197,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,194,194,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,195,195,500.0,,1.0,1.0,0.1,8.0,100.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,196,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,482,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,483,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,484,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,485,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,486,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,487,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,488,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,489,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,196,490,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,192.0,198,198,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.0,False
166.0,199.0,200,200,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,201,201,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,203,203,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,202,202,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,204,204,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,205,205,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,206,206,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,207,207,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,208,208,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,209,209,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,210,210,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,211,211,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,212,212,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,213,213,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,214,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25318,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25319,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25320,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25321,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25322,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25323,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25324,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25325,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25326,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25327,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25328,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25329,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25330,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25331,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25332,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25333,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25334,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25335,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25336,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25337,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25338,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25339,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25340,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25341,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25342,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25343,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25344,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25345,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25346,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25347,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25348,1.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25349,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25350,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25351,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25352,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25353,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,214,25354,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,215,215,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,216,216,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,217,217,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
166.0,199.0,218,218,500.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0,0.0,5.0,30.0,0.1,5.0,0.2,False
